categories,business_id,name,longitude,latitude,stars
"Restaurants, Barbeque",wirPnf-1SDGNYejMiV6rcQ,El Paso BBQ,-111.9021,33.5706,3.5
"International Grocery, Grocery, Food, Restaurants, Bakeries, Mediterranean, Specialty Food, Meat Shops, Ethnic Grocery",b7DQpuJ-heKrgEtreYrx8A,Baiz Fresh Foods,-111.874145,33.378699,4.0
"Chinese, Restaurants, Buffets",GbLdYTOMHqaCLDTSlgC1lw,Golden Nugget Chinese Buffet,-112.1668902,33.4946269,3.0
"Asian Fusion, Salad, Restaurants, Noodles",80QcucMxQp46Pqg2RqcJ1w,Pei Wei,-111.9341048,33.41838422,2.5
"Restaurants, American (Traditional)",cl52HltTt7tV5o6ANZq8OQ,TGI Friday's,-111.974484,33.679015,2.5
"Mexican, Restaurants",nHqpvwq0PDMD5FOFFqB7OQ,Lito's Fine Mexican Food,-112.161133,33.568047,4.5
"Pizza, Restaurants",uLL2uKqYnPAFwBw11LzDUQ,Gus's New York Pizza,-111.92588329999998,33.42128073,2.5
"Hot Dogs, Mediterranean, American (Traditional), Burgers, Greek, Restaurants",1LM9PRDlmBpIgBKdAAWIZA,Coney Island Grill,-112.0739934,33.4493297,3.5
"Mexican, Restaurants",K6h0y_nilh7kTeXmG_Q0pw,Caramba Mexican Food,-112.23560320000001,33.65235158,3.5
"Steakhouses, Sports Bars, Burgers, American (Traditional), Nightlife, Bars, Restaurants",fjvBTHjluJ_mo9BeHcHoBw,Applebee's Neighborhood Grill & Bar,-112.11132920000001,33.71210576,2.5
"Burgers, Ice Cream & Frozen Yogurt, Food, American (Traditional), Restaurants, Fast Food",kn1moWlLuMgmnHIVyz2PQA,Sonic Drive-In,-111.83806899999999,33.42188281,2.0
"Restaurants, Korean",Lm6mGAdJXGoVDylx3dXA_w,Ewha Korean BBQ,-112.15235700000001,33.578533,3.5
"Restaurants, Mexican",nUfeYJ_YEaDzggPKnYry3g,Rancho de Tia Rosa,-111.7213145,33.3664624,3.0
"Restaurants, Breakfast & Brunch, Salad, American (Traditional), Diners",YvCIHmADAMDP_JV7vSBAHQ,5th Avenue Cafe,-112.08062029999999,33.4799548,4.0
"Coffee Roasteries, Coffee & Tea, Cafes, Restaurants, Food",pTCyou_1EKkm1MUeejFLag,Royal Coffee Bar and Roasting,-111.9352031,33.42501526,4.5
"American (New), Restaurants, Bars, Gastropubs, Event Planning & Services, Food, Nightlife, Beer, Wine & Spirits, British, Vegetarian, Venues & Event Spaces, Arts & Entertainment, Music Venues",C8D_GU9cDDjbOJfCaGXxDQ,Culinary Dropout,-111.92829640000002,33.50200643,4.0
"Restaurants, Shopping, Art Galleries, Arts & Entertainment, Cafes",MoxLG0Yk3MhuyuPxhQ-POQ,Trans Am Phx,-112.0916598,33.45930806,5.0
"Restaurants, Breakfast & Brunch, Coffee & Tea, Food, Sandwiches, Cafes, Burgers, Mexican",rpu3KF0ECsK0ETkH14iLQA,51st Ave Cafe,-112.168093,33.517253000000004,3.0
"Arts & Entertainment, Bars, Arcades, Towing, Nightlife, Restaurants, American (Traditional), African, Active Life, Automotive, American (New), Bowling",rEsJ6tgn_zTMjs5AqMXwGQ,Main Event Entertainment,-111.7406715,33.31836779,3.0
"Greek, Mediterranean, Restaurants",Nh5gWjOzKQOb8kSq48uaoA,Cafe Greco,-111.9445749,33.3350535,4.5
"Fast Food, Restaurants, Food, American (Traditional), Burgers, Ice Cream & Frozen Yogurt",MOi64A9mDpK9zUB8546L8Q,Sonic Drive-In,-111.9955494,33.6260043,2.5
"Buffets, American (Traditional), Restaurants",ak7P6vD79QpdiFyfUDO14A,Souper Salad Restaurant,-112.21977179999999,33.6399491,3.0
"Nightlife, Restaurants, Lounges, American (New), Cocktail Bars, Bars",8TvNMNiKtXNp58ZZIpSvlQ,The Glass House,-112.17091880000001,33.553362199999995,3.5
"Ice Cream & Frozen Yogurt, Food, Restaurants, Desserts, American (Traditional), Coffee & Tea",WQJk1xlrRW1_PTpItQ_AAA,Petersen's Ice Cream & Cafe,-111.78978529999999,33.3561702,4.0
"Restaurants, Food, Specialty Food, Ethnic Food, Thai",ef9bmkR23POPI4uSEC5k5A,5 R Cha Thai Diner,-111.93646399999999,33.422959000000006,4.0
"Nightlife, Bars, American (New), Restaurants, Cocktail Bars, Salad, Lounges",kDo4Lu9V3EKJ0QXzIQ1t0w,Sasha's Kitchen & Cocktails,-111.84240459999998,33.3020089,4.0
"Burgers, Food, Restaurants, Fast Food, Coffee & Tea",2lmM-jzCA4rOWuvo2fKBPQ,McDonald's,-112.27193600000001,33.4199518,2.0
"Food, Bakeries, Restaurants",F0QpbOa_5VIgKesZ6KxvNw,Chocolate Star Bakery,-111.92676100000001,33.585636,4.0
"Restaurants, Food, Fast Food, Sandwiches",6UjC8B-WvhsuiTrIeVqHnA,Subway,-112.0733524,33.4471501,2.5
"American (New), Restaurants, Breakfast & Brunch",Gra55w4glYeli9KmK_Id8w,Daily Bistro,-111.9866163,33.510617100000005,3.5
"American (Traditional), Restaurants",bROfsCS_9L7PaDn84scvhA,Fox Sports Grill,-111.997863,33.43602,2.0
"Restaurants, Mexican, Seafood",oxe7PI6ah3SGiB8Z0n9zqg,Mariscos Bella Vista,-112.0313385,33.6254407,4.5
"American (Traditional), Nightlife, Restaurants, Bars, Sports Bars, Steakhouses",azy4-i93S7S7uN3pYGMddw,Prankster's Too,-111.9105257,33.478946,3.5
"Restaurants, Fast Food, Oaxacan, Mexican",sVv9E7PrAMPD9zjSHj21XA,Restaurant Atoyac Estilo Oaxaca,-112.0986365,33.5388772,4.0
"Indian, Restaurants, Pakistani, Buffets",7BIbvCkI7AXQMVC1-DHpCA,Priya Indian Cuisine,-111.9123807,33.333853999999995,3.0
"Tacos, Mexican, Restaurants",jCLBAzMdTnhlLkyCJUZLZA,Señor Taco,-111.803624,33.3931,3.5
"Bars, Italian, Nightlife, Restaurants, Wine Bars, Pizza",muvmtEIt9XhDkMwYwALSGA,MidiCi The Neapolitan Pizza Company,-111.9762973,33.67411272,4.0
"Restaurants, Pizza",JHEntSHTafMMcL5gtk_37w,Christina's Pizzeria,-111.77468359999999,33.3066666,4.5
"Nightlife, Bars, Sandwiches, Pizza, Restaurants, Vegan, Vegetarian",7MeMGh0SUlF-GuTyruwtcw,Mellow Mushroom,-112.11389309999998,33.7134545,3.5
"Restaurants, Soul Food",Z0YtZBD_hvgeceLqiThPBw,5395 West Soul Food Place,-112.3492682,33.4430156,4.0
"Nightlife, Restaurants, Chicken Wings, Sports Bars, Bars",sIw0l34tfVuXGJx7sMK8LA,Hooters,-111.9798844,33.3057767,3.0
"Italian, Restaurants",DPIedb4W9ySZLA_UZkXfDA,Tutti Santi Ristorante Italiano,-111.7382867,33.3355882,4.0
"Restaurants, Vietnamese",v2JEHCnrk1sE1Yd3gRmNwQ,Pho Old Saigon Vietnamese Cuisine,-112.0077189,33.5812164,3.5
"Ice Cream & Frozen Yogurt, Restaurants, Fast Food, Food",BjzVSvTuRlna5AjtpwoZyA,Dairy Queen,-111.9256945,33.5796019,3.0
"Vegetarian, Restaurants, American (New), Modern European",XOBitS7BqU2ouS2oDhH0wA,Finestre Modern Gastronomy,-112.0036064,33.4946342,5.0
"Restaurants, Latin American, Cocktail Bars, Tapas/Small Plates, Bars, Nightlife",vka3eWL0UV22Mks7Va_qsA,Bacán Restobar,-111.92341840000002,33.8260231,4.0
"Venues & Event Spaces, Restaurants, Golf, Arts & Entertainment, Country Clubs, Active Life, Social Clubs, Event Planning & Services",Y41j3CfQ35nvEFCV3YPRTQ,Arizona Country Club,-111.958133,33.481821999999994,5.0
"Restaurants, Food, Tattoo, Beauty & Spas, Barbers, Shopping, Arts & Entertainment, Pawn Shops, Art Galleries, Vegetarian, Piercing, Street Vendors",stk0K_Tx5ncnIutqrd2nqg,24 Hour Tattoo,-111.8420338,33.32019267,2.5
"Mexican, Restaurants",6C_8Mh4lmLc_QEs3hHleBg,El Pollo Supremo,-111.942904,33.421566600000006,4.5
"Chinese, Buffets, Restaurants",ynlfZ7_8rNjT0w5TNAMimA,King Buffet,-111.86062279999999,33.3476332,2.5
"Chicken Wings, American (Traditional), Burgers, Nightlife, Restaurants, Sports Bars, Bars",XHviODj3T9hesQPDGdPE1g,Teakwoods Tavern & Grill,-111.94332539999999,33.318643300000005,4.0
"Chinese, Restaurants",5WhDd9MnacntXYURmvgMZA,Asian Garden Express,-112.17792220000001,33.55156785,4.0
"Coffee & Tea, Breakfast & Brunch, Restaurants, Food, Donuts",5P7zzVhWvO8nXGPdy7xqhw,LaMar's Donuts & Coffee,-112.11116299999999,33.640451,4.5
"Latin American, Puerto Rican, Caribbean, Restaurants, Cuban",GeGyqtD2uvJlC5Gf1bSQHw,Millie's Cafe,-111.87596059999998,33.3795422,4.5
"American (Traditional), Bars, Restaurants, Nightlife, Sports Bars",whBcqr34XSx2NmWAYRp1Tg,Spirit's Bar & Grill,-111.6301393,33.4150982,1.5
"Restaurants, Spanish",pRWTB7aBItn67TxqwnF01A,68 Degrees Sabor,-112.1865324,33.465973,2.5
"French, Restaurants",Tl2nqtPXlLbAG3qkUYVM2g,Vincent's On Camelback,-111.9962632,33.5102829,4.0
"Tex-Mex, Fast Food, Restaurants, Mexican",zvsJSNdg9UXEIL6FKiGa3Q,Taco Bell,-112.15195,33.49597,1.5
"Restaurants, Mexican",nwHd2MbIGz0SNG8GpFjekw,Los Taquitos,-112.048346,33.5395733,4.0
"Restaurants, Sandwiches, Burgers, Salad, Hot Dogs",#NAME?,Rocket Burger & Subs,-112.13459099999999,33.5958365,4.5
"Nightlife, Wine Bars, Restaurants, Bars, Italian",#NAME?,Polo's Italian Cuisine,-112.16650800000001,33.538070000000005,4.0
"Fast Food, Restaurants, Ice Cream & Frozen Yogurt, Food",JGvyv9jO8kfEnf4WtnpzfQ,Dairy Queen,-112.3558291,33.654004799999996,2.5
"Italian, Restaurants, Pizza, Fast Food, Chicken Wings",acjYztYcV97D5DG3aQ4JUQ,Pizza Hut,-111.85858190000002,33.3480749,2.5
"Mexican, Bars, Nightlife, Restaurants",-6tvduBzjLI1ISfs3F_qTg,Joyride Taco House,-111.78972990000001,33.35495508,4.0
"Beer, Wine & Spirits, Food, Restaurants, Nightlife, Bars, American (Traditional)",x6KliZhKHW1sD-0fDnp_cQ,The Duchess bar and Grille,-111.74634040000001,33.415046399999994,3.5
"American (New), Beer, Wine & Spirits, Restaurants, Food",YR9aS-uI4iJyqHSECMIhGw,Bongo's Bar & Grill,-111.911819,33.322376,3.5
"Fast Food, Mexican, Tex-Mex, Restaurants",5AajNPuScRYr_pM6QJYb6w,Taco Bell,-111.7855,33.3792,2.5
"Restaurants, Italian, Pizza",wxzG81ZyWpBje_mU4aFLaw,Humble Pie,-112.064842,33.474345,3.5
"Pizza, Restaurants",F1PMcEIg-FHZvwhiUoFEgw,Grimaldi's Pizzeria,-111.9235519,33.62363257,4.0
"Sandwiches, Fast Food, Restaurants, Delis",kq69Uy8he-mnuCCSgGEcuw,Firehouse Subs,-111.77259040000001,33.4507373,3.5
"Burgers, Seafood, Restaurants",Dg77S06OK52nadXzf9KvHA,Caffe Portobello,-111.8549846,33.627188000000004,2.5
"Mexican, Restaurants",sV7EW4BNZtx4UGayzLQjeQ,Plaza Bonita,-111.926296,33.409272200000004,4.5
"American (Traditional), Restaurants, Burgers",VsxfPc4kbDuvyP4HTsqRBQ,Red Robin Gourmet Burgers,-112.3618575,33.6381975,3.0
"Ice Cream & Frozen Yogurt, Fast Food, Food, Restaurants",45F5VaVlvrrtFikPa2v-tQ,Dairy Queen,-112.12449550000001,33.573749600000006,2.0
"Chicken Wings, Restaurants, Italian, Pizza",L23qeWacyCZFjF9DL6o04w,Venezia's New York Style Pizzeria,-111.80566909999999,33.321669199999995,4.0
"Restaurants, American (New)",DvcYHDk4TaRAqic3BncAwg,Nellie Cashman's Monday Club Cafe,-111.932584,33.62567088,3.0
"Sandwiches, Food, Bagels, Restaurants",jIBJ9jg9njur6-26pRn8gQ,Big Apple Bagels,-112.337979,33.449071,4.5
"Restaurants, Pizza, Italian",iGvnkEz2efD9q-Z7ZcasWQ,Papa John's Pizza,-112.01978559999999,33.4954365,1.5
"Mexican, Restaurants",1dQqNZOjsXRx-UgJD0dpRg,Don Jose's,-112.2722953,33.63759047,4.0
"Tapas/Small Plates, Nightlife, Bars, Beer Bar, Cocktail Bars, Restaurants, Gastropubs",x8LeHR_dc8OJPpSuubr2Vw,Bitters Bar & Food,-111.92578259999999,33.46442559,4.5
"Restaurants, Mexican, Tex-Mex, Fast Food",a9strREjmyUp961wdhhA5w,Taco Bell,-111.859,33.365244,3.0
"Chinese, Restaurants",v1vcs-uSAQcjTFsHxS1dug,Bamboo House,-112.06630449999999,33.608092799999994,3.0
"Vietnamese, Restaurants",2dOS56h2QueEIDAdP9-1TQ,Pho Ao Sen,-111.87641599999999,33.378440000000005,4.0
"Japanese, Restaurants",PFjw4FudvsC5PgbmBx3PFg,Samurai Sam's,-112.10928600000001,33.524607,3.0
"Burgers, Restaurants",I-VD-o4JDGSG5GHQ2EbrVA,Smashburger,-111.9292867,33.3779062,3.0
"Restaurants, Chinese",WAb6ox5RrBtF7m5Cb6p56Q,House of Yang,-111.9270915,33.61301197,3.5
"Restaurants, Italian, Pizza, Sandwiches",POzMNUmUWFNDinWrspiBEA,Poppy's Place,-111.9520135,33.3771903,3.0
"Food, Pretzels, American (New), Breakfast & Brunch, Restaurants, Custom Cakes, Bakeries, Cafes, Desserts",doLob8Di9zZtrnZizYxg4g,Sweetest Season Artisan Eatery,-111.90914209999998,33.3621468,5.0
"American (Traditional), Restaurants, Fast Food",albRV_73_s8yoiT4p4lGUg,Burger King,-111.73980309999999,33.38395611,1.5
"Italian, Restaurants",3h9K-ZsuG0PwhmyiPrXKhA,Pasta -N- More,-111.89770130000001,33.6211787,4.5
"Restaurants, Pizza",9FiuhDNerr8QUWVV1rb4XA,Hungry Howie's Pizza,-112.2385364,33.608419700000006,3.0
"Pizza, Restaurants, Chicken Wings, Sandwiches",hgJs2Fhby9hLNFZLjrUh9g,Domino's Pizza,-111.7887844,33.40849,2.5
"Chinese, Restaurants",gMJRFH_zFh_UrQeU5KHvng,Rice King Restaurant,-111.9539189,33.4078922,2.0
"Restaurants, Food, Pizza",oFZtsd8os5LA-Vj8fRxh-g,Sclafani's Famous Pizza,-111.855727,33.626988700000005,3.5
"American (Traditional), Restaurants, Diners",nNmkr74aMydgjQxz-M7ZcQ,Duke's Chop House,-111.92343999999999,33.825117999999996,1.5
"Restaurants, Burgers",5wFIiyjn7-UDd62mPSNOcw,Burger King,-111.999472,33.3048837,2.5
"Restaurants, Mexican",403dr0KtTbRibcWEA7h0WA,Ketzal Mexican Grill,-112.0739,33.4499,2.0
"Chicken Wings, Fast Food, Restaurants, Chicken Shop",oU2cHZU5Nm_kD7ro_kg4AA,KFC,-112.204,33.6821,2.0
"Chinese, Restaurants",myw0csRck6XG4w5Z-EFyqg,Dragon Bowl,-112.0629591,33.6561233,4.0
"Restaurants, Sandwiches, Chicken Wings, Pizza",Oum8ZRK1ch6jZlf0R09HcA,Domino's Pizza,-112.30392320000001,33.4344308,3.0
"Restaurants, Mongolian, Barbeque",CfnTcXZDaXFbkojRZrFCgg,Lai Lai Mongolian Bbq,-112.1356087,33.5527544,3.5
"Cafes, Restaurants",flKREzH4wdibg0IAIuZe_g,Central Cafe,-112.0742314,33.4772792,3.0
"Restaurants, Butcher, Specialty Food, Meat Shops, Food",tT0rnI7TTbkcazKyehfutw,Omaha Steaks,-111.89997379999998,33.3047225,4.0
"Chinese, Restaurants",Dzm3_K2lnLLcGPVLZBZtog,Empire Asian Bistro,-111.6694728,33.3633013,3.0
"Seafood, Restaurants, Soup, Chinese",lKW5KIticnd_5XdHJGXulQ,Zheng's Kitchen,-112.4101525,33.43720044,3.5
"Vietnamese, French, Restaurants",DJcvnN7BCiqOUAra35xYuA,Rice Paper Vietnamese Cuisine & Bar,-112.07410970000001,33.4505535,3.5
"Food Delivery Services, Greek, Specialty Food, Comfort Food, Food, Fruits & Veggies, Restaurants",K8ZeT5Y5L0SDh18wO0ZOAQ,Famous Potato,-111.93961399999999,33.425763,1.5
"Mediterranean, Greek, Ethnic Food, Cafes, Specialty Food, Bars, Food, Restaurants, Nightlife",CVP-SrS92AIWKRdtUF9B-A,Zorba's Greek Cafe,-111.860304,33.332531,4.0
"Italian, Sandwiches, Pizza, Restaurants",9H4acPp5b-ePJ98VvsjsiA,Streets of New York,-112.20485,33.681497,3.0
"Greek, Mediterranean, Restaurants, Sandwiches",LzF235KwLnVPDfSqdeZi-A,Original Gyros Express,-111.926732,33.583141999999995,4.0
"Restaurants, Salad, Chicken Wings, Pizza",ySRaNkXgv0jmuT4HhmgSog,WisePies Pizza & Salad,-111.93478359999999,33.4246118,4.0
"Restaurants, Food Trucks, Burgers, Food",3BYLel7hPVEXzzVSHHEwHA,Aioli Gourmet Burgers and Catering Food Truck,-112.0141794,33.5839175,4.5
"Mexican, Restaurants",tk4XxZwUZvMJaRNo6vsqGA,Betillos Mexican Food,-111.9470082,33.3045804,4.0
"Restaurants, Mexican",FqEtpS6vzKna9qbjg_vRZw,El Taco Tote,-111.8406513,33.395974,3.5
"Race Tracks, Active Life, Restaurants, Arts & Entertainment, Stadiums & Arenas, Horse Racing",EQG4csNQlVxNL3t3rK8wRA,Turf Paradise,-112.094939,33.635894,3.5
"Hot Pot, Restaurants, Taiwanese, Chinese, Szechuan",a_tpGkXwqqC_ZeIp59V7Sw,Yu Tian Xia Hot Pot,-111.8735183,33.408094,3.5
"Fast Food, Restaurants, Sandwiches, Delis",NkezWNdhaHqD7ZMGPQuXxw,Goodcents Deli Fresh Subs,-112.0993118,33.653256,3.5
"Breakfast & Brunch, Pizza, Restaurants, Bakeries, Bagels, Desserts, Donuts, Food, Coffee & Tea",f-v1fvtnbdw_QQRsCnwH-g,Fractured Prune Doughnuts,-112.26099679999999,33.53499732,4.0
Restaurants,F-256nqXyfo91fev3ZES1A,Auslers Grill,-112.05380530000001,33.305374,5.0
"Restaurants, Mexican",q6igRYs2UTO-4nTwlttrAQ,Pancheros Mexican Grill,-111.92558400000001,33.434369000000004,3.0
"Bars, Shopping, Restaurants, Gastropubs, Sports Bars, Tobacco Shops, Nightlife, Pizza",vjlnj2qGXOQrLVLaCCF_mw,Desert Rose Pizza & Gastropub,-112.182229,33.536671999999996,3.0
"Restaurants, Peruvian",rnCrmDHCquJwPY9T292l9A,Andes Peruvian Cuisine,-112.11600020000002,33.52582917,4.5
"Mediterranean, Greek, Restaurants, Food",sLKpRaFns5Uqw1IEzK6obA,Z's Greek,-111.99405159999998,33.495396,4.5
"Restaurants, Chinese, Cantonese, Ethnic Food, Food, Seafood, Dim Sum, Specialty Food",HGuHk935tyokX6kveEviJw,Mekong Palace,-111.87628899999999,33.413765999999995,3.5
"Beer, Wine & Spirits, Nightlife, Burgers, Sports Bars, Bars, American (Traditional), Restaurants, Food",05BpxQYVbywxliQ9yA0CKw,Zipps Sports Grill,-111.84180409999999,33.246103600000005,2.5
"American (New), Restaurants, American (Traditional), Breakfast & Brunch, Burgers",qiR7S83_7Du_XQyj_U0zWw,IHOP,-111.92585,33.422882,3.0
"Tapas/Small Plates, Restaurants, Sandwiches, American (Traditional), Food, Nightlife, Salad, Breakfast & Brunch, American (New), Bars, Pubs, Irish",5Ktv5ZmJI0CN4L0KxDWJvw,Phoenix City Grille,-112.04778119999999,33.5223711,4.5
"Burgers, Food, Coffee & Tea, Restaurants, Fast Food",My2gfKUwiCGKg8flMw9yBw,McDonald's,-112.08375590000001,33.49450039999999,1.5
"Restaurants, Sandwiches, Food Court",7dln44D2PZWe0lzAJmDZMg,Charlies Grilled Subs,-111.98343909999998,33.60111697,1.5
"American (Traditional), Restaurants",fi-cvgNbAWUwyeJwM7fwgA,Red Mountain Cafe,-111.7357131,33.4239769,4.0
"Mexican, Restaurants",PF6IipxqHx0i2cFBAraXPw,Cafe Rio,-111.92608510000001,33.42314589,3.0
"Restaurants, Buffets, Indian",GyHJAwBQ58L3ORBLm0G-hg,India Grill,-111.94475759999999,33.34873888,4.0
"Breakfast & Brunch, Food, Coffee & Tea, Restaurants",4cTawmoz0rrw3cl1fJd6eQ,Mocha Bianca,-111.995167,33.640408,3.0
"Salad, Restaurants, Food, Breakfast & Brunch, Desserts, American (New)",z6-reuC5BYf_Rth9gMBfgQ,St. Francis Restaurant,-112.0712949,33.50903107,4.0
"Restaurants, Event Planning & Services, American (Traditional), Caterers, Ethiopian",m8qJtl3l6QXJMnNxN6LQRQ,Jennifer's Catering & Events,-112.00414520000001,33.4951613,4.0
"Sandwiches, Restaurants",Ba1mUpWmKzQ0v-yb2PA17Q,Planet Sub,-111.8417028,33.29994795,4.0
"Breakfast & Brunch, Beer Bar, Gastropubs, Cocktail Bars, Nightlife, American (New), Food, Bars, Restaurants, Beer, Wine & Spirits, American (Traditional)",Y3aGrZR8QBlj8C2l7oEvDg,The Vig McCormick,-111.9052457,33.543028899999996,4.0
"Barbeque, Food, Restaurants",5GzRZv5OAZfODFMDpebNqw,Cherry Tree Smokehouse BBQ,-112.04008700000001,33.4655511,4.0
"Restaurants, Mexican, Comfort Food",Z3CRUjQAFnjL4OAez0MIUA,Salsitas,-112.28257409999999,33.49404485,4.5
"Restaurants, Beer, Wine & Spirits, Food Delivery Services, Pizza, Food",Fo-Qyaas3tOsA_GE4_lFbQ,Gus's NY Pizza Lounge,-111.9226938,33.5005592,2.0
"Bars, Italian, Pizza, Restaurants, Nightlife",sZkmUH_oRUhCgb4uhoS-zQ,Brugo's Pizza,-111.92890690000002,33.829703,3.0
"Restaurants, Mediterranean, Nightlife, Greek, Vegetarian, Bars, Middle Eastern, American (New), Vegan",nzV7HlERvD_v1DEfL_oiGQ,Pita Jungle,-111.8742864,33.31946313,4.0
"Soup, Restaurants, Salad, Sandwiches",vpqC4f2zvAPTDbNBNC5Hiw,Panera Bread,-111.8901747,33.3197244,3.0
"Burgers, Fast Food, Restaurants",YJlVKAH80iptMCsN6TZevA,Burger King,-112.13596559999999,33.6392335,1.5
"Restaurants, Chinese",kHZeGxR7zkW0T5Nym0NjCA,China 7 Chinese Cuisine,-112.25647120000001,33.6512105,3.5
"Food Delivery Services, Food, Halal, Restaurants, Indian",16xoDNtEWbth_s--xqZxrQ,Amaravati Indian Cuisine,-111.9475449,33.3496649,3.5
"Tobacco Shops, Restaurants, Shopping",NKKDxdy14y7OoSMgEEHVgw,Cubanos Cigar Lounge,-111.89953009999999,33.3055913,3.5
"Restaurants, Tex-Mex, Fast Food, Food, Mexican",5zRZ-h3iEXzjyad8gox39w,Chipotle Mexican Grill,-111.9239459,33.67623919,3.0
"Sandwiches, Pizza, Chicken Wings, Restaurants",ZBJm85DMnmTCRRHD9x4Ydw,Barro's Pizza,-111.8889713,33.54044678,3.5
"Community Service/Non-Profit, American (Traditional), Bars, Food, Local Services, Party & Event Planning, Beer, Wine & Spirits, Venues & Event Spaces, Restaurants, Nightlife, Event Planning & Services, Arts & Entertainment, Sports Bars, Social Clubs",m5tGh01vfv-XHsf27Np19A,American Legion Post 44,-111.9267482,33.4910632,4.5
"Middle Eastern, Food, Desserts, Restaurants, Mediterranean",6-ZXctu-Duee3rGY3lC-uQ,Mandi House,-111.9109352,33.414555699999994,4.0
"Diners, Restaurants, Breakfast & Brunch, American (Traditional)",h6neYN7OZVt9_ok2bAx6BA,Denny's,-112.1181473,33.56885001,2.0
"Restaurants, Pizza",wemlXDzXyS28HMJaVaxVhg,Papa John's Pizza,-112.238262,33.507694,2.5
"Food Delivery Services, Food, Restaurants, Italian, Pizza",1TLJ5dSPAa-ZFnPXPjp7LA,Paisan's Pizza & Italian Kitchen,-111.9323277,33.42198863,3.0
"Sandwiches, Breakfast & Brunch, Restaurants",ufA5ebLmVAqCuhMrApaONg,Munch A Mania,-111.89644960000001,33.4226955,4.5
"Nightlife, Pizza, Sports Bars, Restaurants, Food, Bars",-5brzniWtye3w__aEvCaAA,Palermos Pizza,-112.29814909999999,33.43512344,3.0
"Restaurants, Coffee & Tea, Food",BhzbId_o7t-1q349J1L5Dg,Coffee Rush,-111.87404040000001,33.32012202,3.5
"Restaurants, Hot Dogs, Cheesesteaks, Burgers, Sandwiches",KNeh8oEV3mXw_mpSNS3mSg,Big B's Hangover,-111.92627720000002,33.49850464,1.5
"Restaurants, Mexican",sS__otwzn0INyR_5Dimfdg,Asadero Toro,-112.0963351,33.46557834,4.0
"Restaurants, Seafood",LFdQAkF3Bcd9NThLLHwc2g,Mariscos 7 Mares,-112.2909476,33.42191575,4.0
"Breakfast & Brunch, Diners, American (Traditional), Restaurants, Burgers",6q7TLSWByKGeIkt1HYBUgw,Black Bear Diner,-111.96376979999998,33.34736961,3.0
"Mediterranean, Restaurants, Greek",8tPZJ5XSBb2jTcxsytpCyw,Pita Paradise,-112.0739,33.4499,4.0
"Italian, Restaurants",8VwDchHdgV7xJFGAjay2jw,Carmen's Bistro,-111.93643610000001,33.377787899999994,2.0
"Restaurants, Middle Eastern",i2PbfQCPE_MQ4tYERaBoyA,Urban Cafe,-111.9196665,33.415242600000006,4.0
"Restaurants, Breakfast & Brunch",5VXsbrqyJx0a4iaa43RNFA,Over Easy,-111.7851402,33.3349363,3.5
"Sandwiches, Italian, Restaurants, Pizza",XvYwUnuWEai7p-95cj8S1w,Barro's Pizza,-111.946537,33.332964000000004,3.5
"Restaurants, Mexican",7T2Dx26gYKPMFmAWwHgnOA,Habanero's Mexican Grill,-111.89911409999998,33.62122026,4.0
"Pizza, Restaurants, Salad, Sandwiches",YTB8vgqT3iDlNRjnREmZCA,Jimmy & Joe's Pizzeria,-111.9132175,33.3210148,3.0
"Beer Bar, Sports Bars, Nightlife, Bars, Restaurants, Burgers, American (Traditional), Dive Bars",rqYOFPPrdwMYvSRpI4r3-g,Ice House Tavern,-111.9984213,33.4788098,3.5
"Restaurants, Food, Chinese",KMYLwjpx6cjanynnc4mJvw,Yum Yum China,-111.90352140000002,33.4326624,3.0
"Fast Food, Burgers, Restaurants",4phaS0fEhzivVQ-Jyv1Azg,McDonald's,-112.073306,33.490995,3.0
"Sushi Bars, Japanese, Restaurants",EB0vzUuimM2nRXND5VJkIw,Mido Sushi,-111.9446939,33.32020379,4.0
"Pizza, Fast Food, Restaurants",qVtPl0PtlynFEKz8Qa3RcQ,MOD Pizza,-111.701723,33.4723471,4.0
"Food, American (Traditional), Desserts, Restaurants",UE3AvVnaPEBPneVahYT2eA,The White Chocolate Grill,-111.92641,33.655566,4.0
