,Unnamed: 0,business_id,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
22063,22063,TnxIkW1evmcKJ4ZBzp6K0w,43,40,27,25,27,41,42
22064,22064,TnzqPRIdWWdVyHMv2k87Lg,4,4,32,28,11,22,0
22065,22065,To-Q2f-3DdYtrfBMd4iIpw,20,11,12,23,19,19,17
22066,22066,ToFEGbmlm27pQsTKjEjQGQ,0,0,0,0,0,1,0
22067,22067,ToFm2DhhTdr0Kv0A7Sdj6g,97,110,110,103,164,235,271
22068,22068,ToGNKixYQG-cpV-NCdw4rA,0,1,1,0,1,1,0
22069,22069,ToOtfprP5N-X6CNPPTBhPQ,0,0,0,0,0,7,4
22070,22070,ToTsczG5IdvQtmd52jyjpg,0,3,0,0,1,1,0
22071,22071,Todrg1F247iuDIm784XHfA,27,33,19,24,33,36,26
22072,22072,Toet2xTiU_5STPyPlvvyXw,3,7,12,9,10,33,22
22073,22073,TohJiJOsB7XwRyenaQel6w,3,4,4,6,7,19,6
22074,22074,TokUo_IctQ_z9sZWP5zxZA,4,5,3,3,5,4,6
22075,22075,TolwZ3L28or4E8SVTZUf6Q,63,13,54,85,57,99,116
22076,22076,Top5IE0k9Khx82l0qNm8PA,4,4,11,1,13,7,7
22077,22077,TozYFpPwL4t5bBiPE6Fhdw,0,1,2,2,1,4,0
22078,22078,Tp07u-0AOFRfQhtNpAXaQA,68,82,68,69,86,118,149
22079,22079,TpBDhEDslXnxiRBtF5keQA,0,1,0,0,1,0,1
22080,22080,TpCgMv0KrPIP_leKzFn1Fw,0,0,1,1,0,0,2
22081,22081,TpNSTX1nphwZ7LWdadHetQ,4,1,2,7,2,1,1
22082,22082,TpVXoG_5Yuqd2HNsV2k4lA,0,0,1,0,0,1,1
22083,22083,TpWUzvZFRp0syxfmuQsluQ,27,34,33,25,25,44,7
22084,22084,TpWr8QHuGYyGQhWYhXIOtw,4,4,4,3,6,3,11
22085,22085,TpYpl_Q6dQqlUImhRKw4mg,1,4,0,6,4,10,13
22086,22086,TpgerVX_fyTgSavvAtZf2A,0,0,0,0,0,1,0
22087,22087,Tph3ERQZvXRw-jH-KQKrkA,1,1,1,0,0,0,0
22088,22088,Tq2XqKlU1v7eAr_g47iSLQ,3,2,2,7,4,3,4
22089,22089,Tq4Wy87HdM1aDvk2XM_etA,2,2,2,5,2,5,4
22090,22090,Tq97ATxfR6E5bxOp4l3tQA,2,1,7,3,2,5,0
22091,22091,TqAXKLF1P5XAIG9Uq2eUmQ,4,7,6,6,8,2,5
22092,22092,TqBrg3OpIJZo772EOA0I1g,50,71,74,70,53,54,45
22093,22093,TqFqZBdad2N0Kgf-NRKL9g,1,0,0,0,1,1,1
22094,22094,TqK6pM3hG8-tnTq3MRzCJw,0,0,0,0,0,1,0
22095,22095,TqL4BDwjIGFR8D6BpYUGJA,0,0,0,0,0,0,1
22096,22096,TqM_HTJYJOGe1MwpbYH1fw,54,28,46,60,87,129,119
22097,22097,TqRxhc-r8WlgJvVZx8ztrw,4,3,5,3,4,8,2
22098,22098,TqTbwybBsgSVPdLWRcdtpw,26,23,22,23,23,2,2
22099,22099,Tqk-TtGw0YjT_SrxsCPMxw,16,8,16,16,13,17,20
22100,22100,TqpKWoFID0eJPv3rgEWJvg,16,17,17,21,12,28,17
22101,22101,TqxpPmjhs494M5tmd0Paug,2,1,2,1,6,1,0
22102,22102,Tr98hnkGMv26EHiKecKB8A,0,3,2,0,1,0,0
22103,22103,Tr9DDQlTBIBNN-a1P8drlQ,0,0,0,0,0,2,0
22104,22104,TrHevD0qjMeSe3jn8WfrpQ,0,0,0,2,0,0,0
22105,22105,TrJM0D2JNY5l5CXNRxLm1A,4,3,2,6,3,0,0
22106,22106,TrUJxlgRHSFaAoVk_pO28g,0,0,0,1,1,1,5
22107,22107,TrWrvAqke9btbq-lZwcrCw,0,3,2,1,0,2,1
22108,22108,Trl4z3TdNAkKq0iF0gbXvw,1,1,0,0,3,1,0
22109,22109,TrlnEABWIKIFxT2dKL85pg,3,1,1,1,0,0,0
22110,22110,TrqCUT9150lXfgN8JXRP7g,50,41,40,40,55,113,117
22111,22111,TsExGufBwB1h0paf4fwFsw,1,1,1,0,0,6,2
22112,22112,TsH5bde7gHHeAcd-JT_FQA,0,0,1,0,0,0,2
22113,22113,TsILQGwGyibOhwMJ3cX8-Q,3,3,1,3,5,4,1
22114,22114,TsJb9kyNY6wCa8V14sEj9A,3,4,7,5,6,15,17
22115,22115,TsZCPkpQDXwvlL31ZXQjoA,4,1,1,2,0,0,1
22116,22116,TscpVCs-kq0ynK0OU0nCUw,1,0,0,0,1,4,4
22117,22117,TsguKRepJOvT-w8aI1XLTA,11,18,18,21,27,22,21
22118,22118,Tsk0u88VzdrF0SpQKmUQfA,0,1,0,0,0,1,0
22119,22119,TssIl-D6dTeLUukVp8M0eA,0,0,1,0,0,1,0
22120,22120,Tsu0IQOysSSJOSSyCy8CEQ,6,3,8,5,0,4,4
22121,22121,TsvFWzSMTVc3o8PV8_JWjg,1,1,0,0,0,0,1
22122,22122,Tt02lfOgAsANmnfrKe4ByQ,1,3,4,2,4,0,0
22123,22123,Tt4SLmht8LORplkdhpcwhw,19,13,15,14,35,16,13
22124,22124,TtF1j5splj-XsXFpzRDdoQ,1,3,2,4,1,2,3
22125,22125,TtOA1l3Lb1sh7w4i-qu9KQ,4,5,8,1,3,1,0
22126,22126,TtUjRD8NCpeK5-loAvii8w,3,5,4,8,6,7,1
22127,22127,TtaXPsMrTGyPsAlO5LFQ6w,5,3,6,2,3,4,1
22128,22128,TtbCOwOpNNzE7fW5CFwyng,152,138,156,172,267,294,286
22129,22129,TtdtYbg4lPhHBaRLLtEhoQ,0,0,1,0,0,0,0
22130,22130,TthS8e9L4cfrMdkYZKWY0g,2,3,1,1,0,0,0
22131,22131,TtlWNYhDQuU13hVOo-Nk3A,14,9,12,9,9,22,26
22132,22132,TtmQNc8YcGRLjSZWfLcUVg,1,1,1,1,1,2,3
22133,22133,TtpRhu-Lts9MzGrnllWuRA,1,1,1,1,1,0,1
22134,22134,TttHJ4ApyQsFJmOmCeqjAw,0,0,0,0,2,1,0
22135,22135,TtvSMbu0bjLjAIy7TLJQyA,0,2,0,0,0,5,2
22136,22136,TtxuSIpXxecc81PKJ_695A,2,1,3,5,2,0,3
22137,22137,Tu6T1iPock1Tvv7gXF4E8A,0,0,0,1,0,0,0
22138,22138,TuBJ6L-lnqMoM5uR2rpBag,2,5,3,4,4,7,0
22139,22139,TuC9P7ujwWoWL2wlCqdCNA,15,23,13,20,23,25,24
22140,22140,TuOOc8Q1aZOVS-9tYBAolA,0,1,0,0,1,0,0
22141,22141,TuQ6d7Frx3Gds7uyWB1TQA,3,2,5,2,4,1,4
22142,22142,TuQlRYUl99DPmTVhmM913w,2,3,0,2,3,8,1
22143,22143,TuWw6Om50yA5jSXm7dma3g,5,1,6,9,11,16,5
22144,22144,Tu_GHs3apaF8crrstvXh1g,1,0,0,2,1,0,0
22145,22145,TubOHOaeRA9LTlCf4CtbrA,3,2,6,5,10,13,3
22146,22146,TubbskG3TSU9TpgFFH2How,155,138,168,169,149,211,261
22147,22147,TulmRC5V0--dnXYd_GOSvA,34,36,40,46,52,52,48
22148,22148,TumOl-iIDkZFRM1k95USAg,1,1,0,0,0,0,0
22149,22149,Tuoh7MsB14LxG3N8tpQ1xQ,2,0,0,0,0,1,1
22150,22150,TutpyTJYzXb2Y1HJw81KXA,6,3,5,7,5,6,3
22151,22151,TuyNXNngCuC9rMHpfLh98Q,6,11,8,10,4,9,4
22152,22152,Tv3EYtKr3f9gGTrS_Nz-TQ,1,0,0,0,0,0,1
22153,22153,Tv757NhZovw3EKI4efXfHA,10,3,3,2,4,5,10
22154,22154,TvAmV2vB4oTsNwGjjM6y3g,7,2,3,4,4,3,4
22155,22155,TvDsoVbGEGtXBCaVcICKVA,49,41,50,38,64,70,47
22156,22156,TvOE5wiluPOzf7kbQthVjg,10,8,11,11,10,7,5
22157,22157,TvRNDo_SfRSmTO2q6j_rFw,1,0,1,0,0,0,0
22158,22158,TvYTX0vw4eU6hhdQomsClQ,4,1,5,0,3,3,3
22159,22159,TvsBW27McHz-i5ywhoOstg,0,0,0,0,1,1,0
22160,22160,TvuwCoKIttCtx6kGYziziQ,39,27,37,19,26,67,62
22161,22161,TvxL21jLMnmpuU1RSfmK0g,19,8,12,13,15,21,16
22162,22162,Tw3miGKZHtmxmaQZIYFRrA,418,402,486,433,441,817,723
22163,22163,TwBsvCslosc-HY9p7RWr6w,2,2,2,1,0,0,0
22164,22164,TwDhEG7qMJHKtJLkbHR3PA,5,3,5,2,6,10,3
22165,22165,TwriSG0Gq9vr7n_Re1OR1A,4,2,7,7,8,7,5
22166,22166,TwtT4ECZDNtrglZvgamDnA,0,1,1,1,2,1,0
22167,22167,TwxXNMKYhcbtlfUDjIDM7w,0,0,0,0,2,0,0
22168,22168,TxDbEN_OckZjDt2qE3IQ9g,0,0,0,0,0,1,0
22169,22169,TxKjQ7OZUC6PIlSaKq55iA,1,2,4,3,4,0,1
22170,22170,TxLsGRMZG0zuiQ7N0uSJ1Q,0,0,1,0,0,0,0
22171,22171,TxT4npNBgdKW5hsz-FFXMw,2,0,0,0,0,2,1
22172,22172,TxWfwR6Rz7sHZAQmsWNriw,8,1,2,2,2,1,2
22173,22173,TxX5L1gvSUtz2zmCbOvS3w,14,3,9,13,10,21,20
22174,22174,TxaUpMtBLqXBe8wIJ4x6oQ,96,105,130,132,104,147,125
22175,22175,TxjyFAzygkda5n_tB9y1kA,3,1,1,1,0,2,0
22176,22176,Txrc2OWJ4E_eyCwi9hMBpw,0,1,0,0,0,0,0
22177,22177,TxvTNCvCx8mn1E4DCojErQ,37,27,25,34,46,61,69
22178,22178,TxwMm0LQ5MVF3niIrFOwZA,2,0,7,3,2,11,8
22179,22179,TxzABk_oravqr69X5orqQQ,3,3,2,3,5,4,0
22180,22180,Ty3SvEgWPNOEQoKV8XZ0JA,4,2,1,4,1,9,16
22181,22181,Ty656Z9AEJFwUdEeu02FuA,0,0,0,0,1,0,2
22182,22182,Ty668ULFUSzuuhFtA8ZKTA,0,1,0,0,1,6,5
22183,22183,Ty7QyI4mB7_uSBMRp4cINA,4,1,3,4,3,3,3
22184,22184,TyGHUM4QUi89YHA1qtlfzg,0,0,2,0,2,2,1
22185,22185,TyUh9biy74_7tQ0FegRv5A,61,104,128,124,105,92,34
22186,22186,TyZe32wKUFdHLTXkBrH3Ng,2,0,0,0,0,0,0
22187,22187,TynJUYwpHgIjJqi4Xl8TyQ,7,12,7,11,11,20,11
22188,22188,TysP7COEyCzMTOTjk_sYrA,25,36,32,32,47,57,14
22189,22189,Tz3j-pyut4pfWQADVhqlKg,1,1,5,1,2,0,0
22190,22190,TzCKbFvSOU5trcHqDLTUaw,4,1,3,3,6,4,1
22191,22191,TzEXhPmejtWo0v1aLqNXrA,1,0,4,2,2,3,4
22192,22192,TzJAqaMd1p2SncDDvFgqvA,1,0,1,0,0,0,0
22193,22193,TzMKdQ8G_gG6OmaYaBRbfg,2,1,0,2,2,3,3
22194,22194,TzSWrznzIe0MKsZjakFE9Q,1,1,0,1,0,4,3
22195,22195,TzU6wCbEze2UiTAQNi-T_Q,2,4,1,1,0,0,0
22196,22196,Tza4ufJ_jCEiApOANoqgmw,24,17,33,40,41,61,38
22197,22197,TzjaQymGsdqDELy8wAXQ5A,1,1,0,0,0,0,0
22198,22198,TzlaonysPohYJyLIFTk6Jg,0,1,0,0,0,0,0
22199,22199,Tzq4zkIwput9IkEhZWVjDQ,8,3,2,4,6,9,12
22200,22200,TzxDUzUFigMZ5FQGeqraDA,30,24,42,52,55,103,76
22201,22201,U-1BvQ9N6mOIL5Hb5QpLMA,0,1,0,0,0,0,0
22202,22202,U-9uOCu4tG4idBAnMPmZTw,154,91,73,85,135,385,365
22203,22203,U-C7FKpKMdt9VOTXcmS4Hw,11,10,15,19,28,31,32
22204,22204,U-PDsMlQf1JXVyZb5iwTpQ,88,66,66,77,78,112,97
22205,22205,U-bttPQJ_JQ6pcIEnOflVw,0,0,0,3,1,3,0
22206,22206,U-d9doJXDRpvfozdU5-JrA,0,2,2,1,1,0,0
22207,22207,U-eAVPhsWJzhlZqu1dkuVg,0,0,0,0,0,0,1
22208,22208,U-eVaP2asT4ZnZdt0DU2GA,1,1,0,0,1,0,0
22209,22209,U-ekOASlPsM_YoqEXmGh0g,18,16,12,27,24,51,4
22210,22210,U-kd-CYBCNTaZiDgVlc-Uw,2,0,5,6,3,3,4
22211,22211,U-lMZqzq3ka3iBqn08N6iA,6,11,6,1,6,13,11
22212,22212,U-wZiVL84P7xF_7JAJP1Eg,0,0,1,1,0,1,0
22213,22213,U-waiAgWxLrhtad6o76XTg,3,5,3,5,5,4,2
22214,22214,U-yPqng5dqmcRtrfqwOveQ,0,1,0,0,0,0,1
22215,22215,U05TASwKPZ-BWe5GWekUlw,21,23,18,15,38,29,38
22216,22216,U0FTB81Y5AQF5fwY8uaucA,0,1,0,0,0,0,1
22217,22217,U0Jh4nbXBY0WdaT1mEwvNQ,0,0,0,1,0,0,0
22218,22218,U0JrVn-0c_3todjAu0wulQ,4,2,6,3,1,6,0
22219,22219,U0PsMfiJIvNlLh1eSqcAzg,38,52,62,43,52,74,62
22220,22220,U0YVppZIDexgaDphsXL8Bg,0,2,4,0,1,1,1
22221,22221,U0gLcUFv-zhll1sxQvokvg,6,14,6,9,7,8,5
22222,22222,U0hhhP0ATUqchbVi9tlHdg,2,1,0,5,2,5,2
22223,22223,U0ilmx45HD4t0-b8ijKJLA,0,0,1,0,0,0,0
22224,22224,U0lLR_RvvsdgGeaIKkKPlw,1,1,1,1,2,1,1
22225,22225,U13tOgcmyljo1F89WwMudw,0,1,0,1,0,0,0
22226,22226,U1DbgcYqCv2bQ-93J4ATLg,13,10,6,14,8,27,19
22227,22227,U1ITQK-uv2J6W_s9Vd3Ciw,1,0,0,0,0,0,0
22228,22228,U1OTZGSQn5vP7ozJX7q4Rw,0,1,0,0,0,2,0
22229,22229,U1PhIpZ4CQYIyR9ugYUutA,3,13,19,13,17,27,3
22230,22230,U1QABk2PSkzTfHfPb_tZgA,1,0,0,0,2,1,2
22231,22231,U1Qfcr1Fh3v8kxWhn01skw,0,0,1,0,0,0,0
22232,22232,U1QyLHgC39VJjienona7Og,3,6,4,10,4,15,13
22233,22233,U1VRdnJgCSOujL7vnGwKxw,38,30,53,98,114,205,178
22234,22234,U1ZVgF-kfkvv_rcoe0RglQ,76,90,75,64,68,63,80
22235,22235,U1a-VqprBS-qRmZ2bnKrmA,0,1,1,1,4,0,0
22236,22236,U1diEMnTzLstYaLXJFU6uA,4,1,3,4,3,3,1
22237,22237,U1fKK3_omGVpJdFgC8fJBw,0,0,4,1,2,1,1
22238,22238,U1g7IHZcnRmOc2m3mvWNig,129,144,153,162,134,165,118
22239,22239,U1iF2RC18uBgBe01z5BMXw,0,2,0,1,2,0,0
22240,22240,U1iMbDnYPKN2ZtcT90QxJg,16,11,18,14,19,44,28
22241,22241,U1yaY24f5hfRKBQYgT_qmQ,0,0,1,0,1,1,0
22242,22242,U21YaTK4PVlfNHQSyBkJUg,32,69,67,55,75,77,46
22243,22243,U2HX_BJbwe_PYyKxXHGBEA,3,1,5,1,6,3,4
22244,22244,U2HYOQDcS_BPkwYcQuELLA,3,2,4,4,4,4,10
22245,22245,U2JcGppUt0VgG6vFOtd8hg,15,8,12,10,15,1,0
22246,22246,U2W22Vy1oSs4G7W-2vdQ4w,46,28,35,35,38,54,47
22247,22247,U2W3kugm4UV0zsDPsSqQmQ,11,13,3,19,14,10,12
22248,22248,U2W5Hmo8akXhZGCBipxsvQ,0,0,1,1,0,8,0
22249,22249,U2ZwdiUSZlK4PAhcQugLgA,8,4,2,4,6,3,5
22250,22250,U2gp-eEJ6fQcWzPKFMOBWg,0,3,0,2,0,3,3
22251,22251,U2pqKd8YloVn36Ep9OXN_g,0,0,1,1,2,0,0
22252,22252,U30HnYk0SVtXHf4MrKuuiw,11,18,13,31,28,35,3
22253,22253,U33UlS3f66RQntJC2zkGpA,0,0,0,0,0,7,1
22254,22254,U35YmRC1GN54rz3Nqp5GuA,1,0,0,0,0,0,0
22255,22255,U3D3yO7bGVqIOOPnqHhuWA,0,1,2,0,0,3,1
22256,22256,U3NMWWabyoMw7z-PB4rH_g,0,0,1,0,0,16,0
22257,22257,U3Nv8TYgemN_R4cA1PS2uw,8,10,7,11,9,4,1
22258,22258,U3O8l_wmzdeckbhHpuRWCg,107,76,105,82,79,141,147
22259,22259,U3TUTWRqbW9WeLeWMxi2tw,56,17,17,22,25,32,32
22260,22260,U3TcXRK-IajoqZ70IO5vJg,14,7,2,10,4,23,16
22261,22261,U3e3i19oXluaV_XS9yp5vA,1,1,3,1,0,1,0
22262,22262,U3f4yqLxJUD4a2_iwz0IMA,15,15,17,16,8,0,0
22263,22263,U3gKpibRclRzbKlUx6Rukg,4,5,9,7,6,12,2
22264,22264,U3pdLuF0tYxhTJr5Emh8gw,4,3,6,2,8,0,2
22265,22265,U3qcaexbMzxmxoiUcNtgoQ,1,0,0,0,0,0,0
22266,22266,U3qe9h6I0zL2_C5m3-p1gw,7,6,13,7,16,29,24
22267,22267,U4-iT3gHCNSLWFpI2LVfjA,3,3,4,1,5,18,8
22268,22268,U4OLUFb9VxMmpMXm1ZF-cQ,250,132,159,245,289,365,326
22269,22269,U4aFsI1PkkPJTvyM_r4-pw,0,0,0,2,0,0,0
22270,22270,U4ePUdVasbs-icGNJ0Ojaw,7,5,15,5,4,15,12
22271,22271,U4hpxvKQDNX6cK3DNo9JNQ,9,8,9,8,9,17,7
22272,22272,U4owMppiAVOMAAhGys8pfQ,12,16,11,8,13,28,29
22273,22273,U4w80qGQ4NAWxUu6sc0vdg,11,19,15,20,27,30,30
22274,22274,U58ps0CjXxXDCX15Vh1X9g,247,275,272,290,309,300,323
22275,22275,U5O4K6D1x-URE76LL_Jyag,0,0,1,3,0,3,0
22276,22276,U5Ow3ffmrG4MmTZLK6jd-g,6,10,14,14,8,29,13
22277,22277,U5P2sECeftfwaHos6h-2kQ,51,36,33,43,50,82,55
22278,22278,U5RJxS30tFvGWDxjAypboA,5,6,4,8,12,14,9
22279,22279,U5ZlFP1kBFzlmnaIn1f9sQ,48,92,84,96,112,219,139
22280,22280,U5a6x4LfVAGxz-NjBLEDBQ,3,2,4,2,3,8,2
22281,22281,U5dSkHKHhmGRT6qD8YY1pQ,1,4,3,4,1,0,0
22282,22282,U5e8oo0kwe8WbSnp-PcUag,1,0,2,0,0,0,0
22283,22283,U5kNnAb1IwcvBvEytSWjZw,0,1,2,0,2,6,1
22284,22284,U5qwBnjmf54Q4pW8Zajt7A,11,7,1,5,4,14,17
22285,22285,U68gxxWWxFyEFMRFrbfOAA,0,2,2,1,7,3,4
22286,22286,U6IrfKFT88TV-cWkZb3ZDQ,7,10,8,10,6,7,8
22287,22287,U6P56MjLrraN0JBNvOjxaA,224,203,232,250,316,335,277
22288,22288,U6XGWdBFFkPSK67LGFqeDQ,0,0,0,0,1,0,0
22289,22289,U6XtCKKJaLGaRr4TnSZJjQ,2,0,0,0,0,0,0
22290,22290,U6eg7zI-0TosgVvmrOtlZg,8,4,9,14,11,25,12
22291,22291,U6g2UJOCgBe_V3htWIhXDA,1,1,7,0,1,13,0
22292,22292,U6oQ4w9u1nP4XaPhsFRRRg,3,3,1,3,3,1,0
22293,22293,U72eHUKnjVO8woS4-eQklw,0,0,0,2,0,0,0
22294,22294,U73mtFDSh-lNdE5H-sFFsw,3,0,2,0,0,0,0
22295,22295,U78Cy1Hl7teN-oddUEByaQ,19,21,30,32,35,30,23
22296,22296,U7AjwEEp7tFVpWT8fJKycw,2,3,3,2,2,0,4
22297,22297,U7YN3M0IpTRrdib98nPc7g,3,2,4,4,4,5,2
22298,22298,U7cV0ZaP-8ive5PR7bqt9Q,6,4,3,3,4,3,0
22299,22299,U7fZfH9C4hj5BFRYaPOo2w,71,35,29,43,52,87,119
22300,22300,U7qvifH4kTy_Ct2dqb3KSg,11,9,5,8,12,8,18
22301,22301,U7rDYiB8jyjtb0qYPRIWaw,9,11,12,16,21,37,29
22302,22302,U7x4_LAfX9pFfq-l-7MMNw,6,8,9,6,6,13,5
22303,22303,U7yq7GGmE2SmAkJSn21tGQ,0,0,0,0,0,2,0
22304,22304,U80T5s2QcgN-__El1AgMNA,23,9,14,10,16,18,1
22305,22305,U84466nck_G4x86rojwVsQ,0,1,1,1,2,6,14
22306,22306,U8CnzJzi54gkveXx9xnVYQ,2,1,2,4,0,5,3
22307,22307,U8EGnCbp794XgOZJR6QMNw,2,0,1,1,3,3,2
22308,22308,U8GDZfwMd4bhYML2YberoA,0,0,0,0,0,1,0
22309,22309,U8I4TXUly-Ti1j9sbTEMUg,110,131,156,143,119,18,9
22310,22310,U8MzwBgUw7MdazMXrn1L7A,0,1,0,0,0,1,0
22311,22311,U8SKpdhcysnvzOx1lhDi5g,0,0,0,0,0,2,2
22312,22312,U8UZEvttIegaDkHvABufIQ,1,0,0,0,0,0,0
22313,22313,U8aXUY8fufZUT0jYUgV0EQ,1,4,8,19,5,15,4
22314,22314,U8bnnTIlrqXpB0_Rz21Jkg,2,0,1,0,3,1,0
22315,22315,U8rHQ_Sg8A2m291Y7WEfIg,92,84,174,144,283,256,213
22316,22316,U8tWmwV0-AM0MmW6pznjkg,4,11,5,2,7,1,0
22317,22317,U94G4ZmKelYp--69jzVPUA,0,11,1,4,0,0,0
22318,22318,U99Zvi9LLv67TZ2z6ddsWQ,26,23,31,35,35,57,79
22319,22319,U9FCFksABmJcS5Di22PspQ,16,23,21,49,36,74,51
22320,22320,U9GCfOoyWfNR8zLn_y8R3Q,1,1,0,4,3,10,6
22321,22321,U9JaYw2Qxmy0CscXBpIRGg,0,0,1,0,0,0,0
22322,22322,U9KZ-UGbdee4lpegNH0JnA,114,136,163,220,247,325,313
22323,22323,U9KitjPhWoJKFgetkzmrRQ,0,2,0,0,0,1,0
22324,22324,U9OHz1LxtrtiI48qxkzegg,3,4,5,5,7,12,5
22325,22325,U9TQT4zbDUvybbO6VK7r4A,1,4,2,2,1,1,4
22326,22326,U9VdHWxi-yAW8m9sGhfIKA,3,5,7,8,3,11,10
22327,22327,U9Xy2sJwvDKIIZ3SVlR8Tg,1,1,0,1,0,0,0
22328,22328,U9av63QmHthWZC6E-WR5dw,0,0,0,0,0,1,0
22329,22329,U9fmb27IvbR5wblDWIuj7w,0,3,3,1,4,4,3
22330,22330,U9o5ohMhcezjpGqXdhAaeA,11,14,19,20,17,20,21
22331,22331,U9tYxHPHv2jnX1UF6HlWdg,1,1,2,2,1,5,2
22332,22332,U9w8CjZAwX6zVmERdUUsAw,2,0,0,1,1,3,1
22333,22333,UA-ZNEIX8t_c8Kk5XFd4UA,2,1,1,1,0,2,0
22334,22334,UABnnTaeWf60ppBEnP8Lmw,3,11,11,3,14,23,1
22335,22335,UAE4XWXwlALJsq8yycmW5w,153,145,126,144,147,195,203
22336,22336,UAExsecsV2DeSa0cArGddQ,2,3,2,5,3,12,7
22337,22337,UAIOtVjJrzz-LGCg7eZvTQ,5,2,4,7,11,5,6
22338,22338,UAKEMLyQs41Hn4GPN3Q9Lw,0,0,0,1,0,0,0
22339,22339,UAUF4dfjYkCm9zpSbMNdUQ,10,8,5,10,8,13,3
22340,22340,UA_-Rc05ADD0SA2Eb9N6Jw,1,0,0,1,0,1,0
22341,22341,UAblfU311RVl-sgbOQxZ9A,1,0,0,0,0,0,1
22342,22342,UAcc3oAuCZgnRx7dQejm3g,2,12,10,10,8,9,4
22343,22343,UAla87RzvBMfHJO-2S9hbg,0,0,0,2,0,0,0
22344,22344,UAnuTeWT17wNJC3qVoDlMg,8,5,9,6,2,0,0
22345,22345,UAqAYWdspwrKdpLaS7EKCQ,1,0,1,1,0,2,0
22346,22346,UAs2umvYgsB5ccYMTc6_1A,27,30,36,31,27,47,54
22347,22347,UB7lS_V6KUBRHTu9P5O2bQ,2,2,4,0,1,1,0
22348,22348,UBHUbgkwPUOKs5UmLBw0Pg,0,0,1,1,0,0,0
22349,22349,UBQRhqRMW4Sk7kSZvZ1iAQ,116,167,192,213,224,366,6
22350,22350,UBdg5tJhLjeQlu1qZkPQIQ,4,2,6,16,6,45,29
22351,22351,UBj-25LU5dxJ9meb-TPc9w,21,8,32,25,28,54,46
22352,22352,UBrmCl_YqNdcpvGWdRjrKA,3,5,0,2,2,1,1
22353,22353,UBv8heCQR0RPnUQG0zkXIQ,2,0,1,1,1,3,2
22354,22354,UBxYchVbEV85B7C50cI-aQ,5,5,4,6,5,6,0
22355,22355,UC2J3v00-n8WE34BGs2HEw,54,74,62,133,101,103,92
22356,22356,UC8SLfl2dpMd7ZXWvFYAUg,4,1,1,2,3,2,5
22357,22357,UCJNYqADdMzn6p164RBr-g,6,2,3,9,5,11,3
22358,22358,UCTWQZEMPpXY8Nocv-C0Kg,75,63,37,50,49,58,33
22359,22359,UCh5BkHQ2vC7XFG2qOJsFA,15,20,13,24,37,38,33
22360,22360,UChNElp4kBkHPQFUR7czIA,1,0,0,0,0,0,0
22361,22361,UCiSb-oXVxBoyd99DL-QKg,0,1,1,1,1,0,1
22362,22362,UCkoMHdedEWBQPnncxsfIQ,2,5,2,3,2,0,0
22363,22363,UCkp__r8bCkfaKdCAdbkQw,0,1,0,1,4,1,1
22364,22364,UCnB_e8IZyUDDpcxfJznQg,3,1,7,1,0,0,0
22365,22365,UCqGgStmoc7Y9bU2iG0AZQ,7,9,40,41,59,58,45
22366,22366,UCqWJWovgeelP1OUI_L90w,90,134,149,187,192,327,99
22367,22367,UCwX78D3NbMfm9doeBe8cg,0,0,0,0,1,0,0
22368,22368,UCz09PQLCh6vWddPrNZufQ,0,1,0,0,0,1,0
22369,22369,UD-MGa52sWJLeElUZDTRPA,0,1,2,1,2,1,3
22370,22370,UD1trGBOuY-17unPT8XJDQ,6,38,26,14,28,30,18
22371,22371,UD3G6VlGBJ1GxKaKVtB-8A,2,2,0,2,2,3,2
22372,22372,UDAeyDFU7VgORn6t4SoPyw,0,1,0,1,2,0,0
22373,22373,UDGIO9hUXg-uB4pQr8XzfQ,20,16,18,21,19,10,4
22374,22374,UDTPXopmom7HcMawaP0RgA,6,6,2,8,6,12,4
22375,22375,UDX88Dbx4l7gIq5Cr7P21A,0,1,3,1,2,7,1
22376,22376,UDeZM2rXeubCOKKbQ4bm7w,6,13,6,5,19,21,11
22377,22377,UDmAIU_h-vh-5KwJajU1-g,0,0,0,0,0,0,2
22378,22378,UDucqwO8PwUOwcmUsJ-gOA,30,17,14,25,32,23,32
22379,22379,UE3AvVnaPEBPneVahYT2eA,248,266,290,313,342,480,470
22380,22380,UE6Pg7BQjI1iiMC6oTgQDA,1,3,2,0,1,1,1
22381,22381,UEBkZ3VoTnNSbh4_uCAPRg,2,3,2,3,3,19,11
22382,22382,UECUzT8K_Yy7jiIXL69oXA,12,11,5,11,8,12,8
22383,22383,UEG65lzc6qxjRdJcXps4Gg,0,0,0,0,0,1,1
22384,22384,UEJuf8fjTKYhNAsbacCctw,7,6,10,5,7,10,8
22385,22385,UELnOgcu9BBUcHv8cqEq_A,16,19,23,18,18,14,8
22386,22386,UESdOMLsXn_7WcwOZt7I3A,177,230,150,194,305,582,474
22387,22387,UEUfIr-ChxaaIsnmmZr-tQ,1,0,1,2,2,2,0
22388,22388,UEVD3oW_9xwXoxdtB7gTrQ,0,0,2,1,0,1,0
22389,22389,UE_4vdEGfH_1UMzAq69Cag,0,6,4,8,6,21,9
22390,22390,UEkVIy9GjXSvJ-AY8gKxNw,1,1,1,2,0,1,2
22391,22391,UEukmOuRa7mTOmTAEm0vqg,2,1,2,1,4,7,2
