business_id,negative_review_count,neutral_review_count,positive_review_count
Zq1yNHUirFTZdVWf4YCQhw,61.0,7.0,56.0
ZqNuleQMaEBYjAPVeaKrug,9.0,1.0,9.0
ZqmUmrXkwihgPFjMCYh_Mg,41.0,1.0,15.0
ZrFqa9sUaF_X8wbNz29Qbw,128.0,15.0,53.0
Zrf03_j-sjkqp0fuqFBZxg,16.0,0.0,4.0
ZrucPqD_AGAZM53BwtsdTw,54.0,4.0,6.0
ZsTV7Y2zVOam0uiXNpOOgQ,45.0,5.0,11.0
ZsaTN_DfKE7FqprIOonl3Q,4.0,0.0,1.0
ZsjmdtVDm42BVAGqmuoJ-g,2.0,1.0,2.0
Zt4ljpwfmBufatNM1zPNcQ,199.0,29.0,110.0
Zto7klfy9Opk65ABzZS1qw,27.0,1.0,2.0
ZuAxqdMHXJ1FIO9Oi4P2Jg,11.0,1.0,1.0
ZuIKt9FNqd-DuKLsW0BO-A,3.0,0.0,1.0
ZuNVijvXJmWCQG7xoV6nFA,18.0,3.0,23.0
Zuq--l5rl9mI193fC8N1SQ,40.0,4.0,51.0
Zv71mk1Ysq56xHzY0MWzUQ,49.0,1.0,37.0
Zv77o3aDuNDY0t3fCU2ebQ,13.0,2.0,4.0
ZvUaeiT7sptAhlGQHQGL3w,9.0,2.0,8.0
ZvWT-5SzUObzIcNz6VP7XA,20.0,1.0,2.0
ZvtELJTUOh0yRrPxyyiakQ,200.0,29.0,128.0
Zw9wEAk9L6oTZi63f4zVvA,59.0,5.0,31.0
ZwbgW8k7hjGPW0x4NiGdjQ,5.0,1.0,5.0
Zx4CreRji7Dxgl8iqa1DXw,89.0,11.0,29.0
ZxEvVRbOltIF0fua5SQssg,30.0,3.0,20.0
ZxJrfhlPjedgIK8YjjIGyg,55.0,3.0,21.0
ZxO1vuGoiCzir1r9Ma3BfQ,13.0,2.0,6.0
Zy8Ge56_yyJF69wuF1xCcA,4.0,2.0,0.0
ZyIlYBpGnRsLeoEfXo-mxg,28.0,5.0,15.0
ZyKW25wANhbk8HnQpXy_0A,12.0,4.0,8.0
ZydyGO4Zj0xUZ9Gzt57DEA,38.0,4.0,9.0
ZynSNEGuPvGCj3eYIaLPlQ,81.0,5.0,29.0
ZysmUvp5RtfkNTGcht1CTw,3.0,0.0,0.0
Zz7I9m9ET5FRWH83XpocJw,6.0,0.0,2.0
ZzEIraKkYkhWqnFu93Vf-g,34.0,2.0,18.0
_-OJ4-bPGyKQ9Hcc5JeSqw,4.0,1.0,2.0
_-cPPLRqL18W7AnuEv7yZw,4.0,0.0,0.0
_-fdJ_43D9cHsdPRZ2lx3g,8.0,0.0,2.0
_0F_C1e5Mdt5msBCXeSMyg,5.0,0.0,0.0
_18eAwEHvc6RSa6MeynXag,104.0,9.0,43.0
_1dS8bRrhN8hoCn58vmoHg,13.0,2.0,17.0
_287i8ZeEf0H1LiqPhyvBg,29.0,3.0,41.0
_2zteKyb7si8VxMpGNYpxQ,12.0,1.0,12.0
_33-XWJONocBnsQZX3JGFQ,39.0,3.0,32.0
_3o05Wdjfc8jOvGZ_q177Q,46.0,2.0,8.0
_4Gpn_NIM94D9OFucgfaJQ,385.0,37.0,261.0
_4UK9z9ycMPd9AWxJBD1Gw,11.0,2.0,2.0
_4bbY5joxS7ZM-027Gf6Jw,4.0,0.0,4.0
_4n7K_UdRSEMw4vJdsU9jQ,38.0,1.0,12.0
_4nmPgw_CWPS9Qkerkp0tg,141.0,6.0,71.0
_58OWmDQ7IUFe8WnKvwzhw,25.0,2.0,3.0
_5Se2W5k_WJuee-aqBpNPA,42.0,4.0,24.0
_6PaV-VWPo5ZB_wigq_17g,12.0,0.0,3.0
_6mvQX9x66oz046eS5ii8w,122.0,13.0,81.0
_70P6YlJVWHQq__6NpIWkA,11.0,0.0,4.0
_7FdoBvlZH64Zx52ISc59Q,19.0,0.0,6.0
_7bPSTUk_FZvomYjawpdhA,2.0,0.0,1.0
_7hhpjQHxjPi0gNzzMmO6g,7.0,0.0,1.0
_7mfgepDzTjzUcZqQE26Cg,38.0,1.0,12.0
_7u6Cdgoo65xqUNOuRX4Ew,46.0,3.0,37.0
_8AlKWBLY9F9zX8siTOr9A,14.0,0.0,11.0
_8HzIslOdrED7JQF2DU2fg,16.0,1.0,3.0
_8I19IRzDXmMSRES9cEGlw,19.0,2.0,1.0
_8URoVfDFkJtuAM53sNyLQ,3.0,1.0,0.0
_8_XQHXPVwKuuklFgZ_5Lg,88.0,9.0,58.0
_8c3Ky90nE50rN4Mb_Sxtw,39.0,7.0,26.0
_9LZl0rVu89UOt5a6_J4wQ,31.0,4.0,9.0
_9Oh4NYx5Yjd4tG2_HWQww,125.0,9.0,105.0
_9VQUKCkYWHfUTnxbn4O_A,81.0,9.0,24.0
_9W8i0ZLcz8oCsjQIc3_Ww,9.0,3.0,9.0
_9vGmNrEcLWFOnUzeUdfag,635.0,79.0,390.0
_APcAWIVRrkYIQfwGcOeww,3.0,0.0,3.0
_B-LJC1Aj50Cdxd9p9uBaA,36.0,4.0,2.0
_B3jnaQVtDXqydea1y92fQ,163.0,20.0,98.0
_BCwZIK6GYht9cM-HGLduQ,7.0,0.0,9.0
_BJdRw73rGb35ofd3ElTUA,12.0,1.0,20.0
_BdDVf8wSBsuSwEale4Dvg,34.0,3.0,12.0
_BurpVcmKZRovzqW4cm1qw,31.0,3.0,13.0
_CF9vpN1F9KcAkXbOIkL8w,17.0,1.0,6.0
_DPJ_PHJnXsuhYhsgBA0Xw,552.0,51.0,299.0
_DiGwfdiH913E4LURwb2qg,106.0,8.0,58.0
_DyxQ_qmz2EN6RvPIvEV6A,2.0,0.0,1.0
_E6j0AVb3lkLBLzvPHInXA,97.0,5.0,32.0
_FSuj1Xrlu37MdbA5D7y0Q,4.0,0.0,3.0
_FXa_6j-6UDsxWo-KX7WvQ,243.0,26.0,179.0
_Fuf_7YczZoJhWHkjsi7hQ,5.0,0.0,8.0
_GKMtL4zFOlNc0U3gljT0w,12.0,0.0,6.0
_GSuoDT4AP2ngI_WD5atBA,5.0,0.0,2.0
_GcAYVlZtzmruRQ128KJnA,9.0,0.0,2.0
_H0QP_8LUYqNeMmB-BRPMA,4.0,0.0,0.0
_H4GXECi4nHfJTz4dsQV_w,139.0,10.0,115.0
_HGz-BfLYJlShdz_eg3BOw,23.0,2.0,18.0
_HVZ1V8IDa49MWdejx9BbA,35.0,0.0,5.0
_Hs8WZ6OgeRabJntqR5vUA,16.0,1.0,1.0
_IDr3CT6dix48TaYExOsRw,2.0,0.0,1.0
_INFdJRnEGeBD8zlg6egqQ,3.0,1.0,3.0
_IZyyv0dFfpIy_rI_-nwTQ,212.0,26.0,229.0
_IerC_aIpIW1TCqsn7Stdw,26.0,1.0,0.0
_Ii0lo1P5n7zVURO5Uaf1w,24.0,1.0,6.0
_IsXInoow06L5C7fQgg9ww,11.0,4.0,5.0
_IsmLuyEvcKzcBmbMHCCfg,18.0,2.0,3.0
_JZ7hXqOZ_MngjPWFgER0w,219.0,24.0,149.0
_K4jcboD6mJbABjRbUVjTA,2.0,1.0,0.0
_LL6zdQBWKIAbNKeg3uBFA,36.0,3.0,14.0
_LNVUUb8bTvOxfUNABf0xA,3.0,2.0,1.0
_M5ngf01IBY-v5LhluT-9w,4.0,0.0,1.0
_MEzlid9Zh-iyAWGRDaZQQ,6.0,1.0,2.0
_MFOesFi37QwBKtTspCarw,6.0,1.0,6.0
_MGHIRcj3NBE5esngtHz4Q,134.0,15.0,99.0
_MHUEErH3KW_KvVSOjyYhg,99.0,10.0,46.0
_MI20v3QRDrCVXgpzje-Ag,46.0,10.0,71.0
_MVSmAYSl4RkgXBg5e8JaQ,177.0,22.0,89.0
_MeGxn_23d51eOyk-0XuHg,20.0,2.0,3.0
_Mt217a3ia0TDuNRDFY6Tw,4.0,0.0,0.0
_MzJncLDDFC7-0QLt1KQcg,52.0,7.0,18.0
_NQxJx-69on26wDXaaEDlQ,4.0,0.0,0.0
_O2_jwNT_3FDaSRZ50jvrw,74.0,5.0,97.0
_OAtYMzu_oOf2-HGVhrHVQ,74.0,4.0,42.0
_OoQ31fIoy3dK96rP6vtFQ,96.0,4.0,49.0
_P7OjSDvuywYpcp8m_7O9w,107.0,12.0,93.0
_PY0kXAIO4TzSOhDApgb6Q,16.0,0.0,0.0
_QkQMs5ZsM0jS5er75yrCg,114.0,11.0,93.0
_QmUKLiLynDktbtwV_vQXw,35.0,1.0,32.0
_R2r4SlngDt9X2K1UZyWXw,56.0,10.0,17.0
_RYkQNjV_D6xOzRp3RwVOQ,4.0,0.0,7.0
_S1vq2OmS5YL5pdb-EF8vw,8.0,0.0,2.0
_S3w4vjlFUkgx56Ji34Jpw,49.0,5.0,18.0
_S9wayPpSGUthFzBJ-IVYQ,8.0,0.0,0.0
_SQvOdb33mhlNJZYEYUKxA,38.0,10.0,23.0
_Sh-91Y5Wqas5ItCs1Z2IQ,23.0,1.0,2.0
_UMD-6s74muceHAxRa89Dw,17.0,2.0,8.0
_UsAsuvgMCIoiutWDDma5A,10.0,0.0,4.0
_V4I3DfzYbIHL77XDaVM-Q,14.0,1.0,2.0
_VHOD-pcrAZFKNinI7GCUQ,25.0,3.0,7.0
_VIIuz9CAt68Hb54hQmpXA,133.0,19.0,107.0
_VbFQBRa1qus4u9uaTCAHA,11.0,1.0,6.0
_Vi33ZAf0hdBn5Cu0AnQig,46.0,2.0,30.0
_Wcp-JfSzhjplX0J1Q_5OA,4.0,0.0,2.0
_WtxQbDK7B-ExGdeG-2j6Q,425.0,30.0,252.0
_WvEXsx2eZ53lTWHlIx9kg,356.0,30.0,225.0
_XN-GwzZwAyIqLKJsl2htg,708.0,81.0,557.0
_XgvHKj5Mn8h9q61FrPkNg,9.0,1.0,1.0
_XmJ3Y-yGxG2BENWBnYWVQ,29.0,2.0,17.0
_YOKmmy_yQPt1Y0JF3u_JA,44.0,1.0,23.0
_YerZzosnwAs6R6p1FNkUQ,25.0,3.0,11.0
_YfwjvhsqDPLow4775ZFEg,13.0,2.0,10.0
_Z3XGVbiDn1VbgETp1pwLQ,102.0,13.0,63.0
_ZKsdEkQ5K_CUSBtahjFAA,151.0,8.0,45.0
_ZPJCirMqrRxqeCA2V1LJQ,8.0,0.0,6.0
_ZwDLtBopUHb6F2mIPFUJg,306.0,30.0,151.0
__H_61gpm7eViPMbWxPZSg,3.0,0.0,3.0
__aKnGBedQ51_hEc3D9ARw,57.0,3.0,15.0
__zA29wBG0LleSxMzNHpwQ,58.0,4.0,45.0
_aYYRuwTXItHvrc19cNqZg,13.0,3.0,0.0
_aofcEsCpuKVqK39u03x-A,47.0,4.0,8.0
_ax_jfISiBZ4JSTHrI4xJA,158.0,12.0,119.0
_bDy-L6f148jLEzXSuBOFw,105.0,11.0,78.0
_bpNAXZqG28e8XplS1wbpw,8.0,0.0,1.0
_bvc2j6E8mk_ZiMoh2iMuQ,10.0,0.0,2.0
_c3ixq9jYKxhLUB0czi0ug,168.0,18.0,109.0
_cRDDAasE-4584eXN_5Ecw,3.0,0.0,1.0
_dfqxi1krqXmVHoGkfPnXg,130.0,7.0,21.0
_e3rChyednoh47n2cjGv2w,113.0,21.0,171.0
_eKvk2GoGKb3CoYolHgRlg,54.0,10.0,71.0
_eVRTu6051uIYbr4n_y9zQ,20.0,1.0,1.0
_epxHMZUc0sNH9W8mUCIBQ,24.0,0.0,2.0
_ex7M-yXGILBe2Kb1io2lQ,7.0,1.0,0.0
_f5YHEXgDBBOBbRSKx33YA,6.0,0.0,3.0
_fN2KAvWGIu54iuKMT6neg,3.0,0.0,0.0
_fTBHNW58xuw0MMbgZTz9w,60.0,6.0,18.0
_gLBJhyp5vCr_iDWOaHoaA,7.0,2.0,0.0
_gO1inMQhfXlK_S46SgGJA,148.0,6.0,19.0
_glMJT-AR1vNt-eatEdyeA,74.0,8.0,28.0
_gnSt_cqn5XMmLuAhTdC4A,118.0,9.0,110.0
_hHZPojvQUQEno7WxRX84w,11.0,0.0,12.0
_iEl9sCLsvXEFHUWPvgsAg,200.0,16.0,173.0
_iKCtDTYEUasLkzmhCgv3w,12.0,0.0,1.0
_iOYo01cCu0V55CC2j2IxQ,5.0,0.0,2.0
_iVzL7-3c7ilixsY4Ox_9w,18.0,2.0,3.0
_ikylomPLdTgVtE0xWR_1Q,31.0,4.0,9.0
_imnJaX4EG_BaoXMCyxFig,45.0,3.0,0.0
_jGyZz4v9dedx_LIdJHulw,36.0,0.0,2.0
_jjWYDq1dWjUJfU7ELTYpA,136.0,12.0,78.0
_jz7C0ak_fRhEynaukOF-A,12.0,2.0,8.0
_k-GxjmoJYelsGHA5NIPiQ,134.0,12.0,69.0
_k3PJI3mSS3eIpV8FZ6Tqg,17.0,4.0,5.0
_lD9Y_0OfzZjfz5s-FVwqQ,24.0,2.0,23.0
_likkCtISrdc6OnUO6wpCA,7.0,0.0,2.0
_ljTuSJrLGUe7m6ojcysjQ,85.0,5.0,26.0
_lx0ha2fTaZlbfE_8Y1PIQ,10.0,1.0,3.0
_lywz7Hllngj466MZpNDkg,97.0,7.0,13.0
_mHbHGa8ANH9mJjQ8gk2oQ,61.0,4.0,34.0
_mg5bYknpZgaWSfjQVmrJQ,213.0,31.0,126.0
_mqUzNXs_sJ1EJYgYZYszg,55.0,8.0,44.0
_myTPlWa8QRN5eavs-hNPg,127.0,7.0,91.0
_n3w5BK4-k7iXCWifCjUZg,139.0,13.0,67.0
_nB8HNT2IDRhlAoY9TPYew,92.0,9.0,66.0
_nmOWqgx_KdLrj5pehDQmg,11.0,2.0,8.0
_oKvRJPi7rQViDeCwXF8qw,5.0,1.0,7.0
_pJU90C24bdOq19qNvTp7A,28.0,3.0,17.0
_pQXP4FwM8oPweUA8HLbcQ,30.0,4.0,23.0
_pUKBIOrTPUp7AOr6FitdQ,5.0,0.0,0.0
_pgnoLXisYoa0okcTnOs8Q,3.0,1.0,0.0
_qA2HPqgLiBc-M4wRyml0g,141.0,16.0,151.0
_qKen2vDGWw11k71ibJ1Yw,65.0,6.0,49.0
_qu6EHzJVXHRhA4-2mGFrg,38.0,3.0,46.0
_r-OvLO5wqncmsBCg3i0qw,214.0,12.0,120.0
_rA40C78qQgsFv8wFOQqgA,32.0,1.0,9.0
_rXRnGcU3RFtsehmdL0ucw,108.0,7.0,64.0
_reykENmCBh03iczpFAufg,115.0,7.0,75.0
_ru4II-k7cieGsYyUhTjqw,30.0,7.0,28.0
_rxm3RZlb0reZDzCkKltow,18.0,1.0,6.0
_sOni_t0FvAQuUDBEGe3Gg,207.0,13.0,119.0
_tW-1Z-GEdQHhkXZ5tiW-Q,10.0,2.0,2.0
_uJcMpvybyltfWAKJBtTtQ,17.0,1.0,4.0
_uMRu3765QYo0Qg1z1LKqw,84.0,11.0,61.0
_uudqocL6XhyDWbrdK1BMg,3.0,0.0,2.0
_v1LoEQz_JR1pilS2p3s5A,1.0,0.0,3.0
_vTXSMispis4Q5wCJykJkQ,102.0,7.0,50.0
_vr6cQiUzr3EeV_xjgR_5A,10.0,1.0,3.0
_wmdi3TLw5cGBV33hd0VLw,3.0,0.0,1.0
_wwtLgX4n0jpyVP8jiJ40Q,78.0,6.0,76.0
_wzOIEtLYEp0FftxGwV2zg,94.0,10.0,34.0
_xgxCB0OY0PmlSL4FFBBZg,30.0,6.0,20.0
_yxPEM0oxih1H0SoHJ-k5w,19.0,0.0,0.0
_zchrm88jpFZGXPyIaLFzg,27.0,3.0,14.0
_zwYQHInNJRriac_D767fQ,29.0,2.0,29.0
a-uvQrruzDQ9E2SVIPOAHg,17.0,4.0,2.0
a11zyJN_ue0CQ_bjoeke-w,178.0,13.0,94.0
a19a59qthJCAGBVGozRvmw,103.0,16.0,71.0
a1KXovXPdeDurOrER4ST6A,193.0,21.0,169.0
a2NSxkmX0_eqvdwJ2rjPVg,155.0,16.0,101.0
a2ZBDIXmwBm7IWnXR6LK-g,434.0,42.0,390.0
a3mJdNVP-ve3l3z9LRJXQQ,184.0,21.0,120.0
a43y8NlbETk2yNyenLJ-Ag,36.0,2.0,4.0
a48i_DFln5e1oaJKNM6BUg,7.0,0.0,2.0
a48qF4Tjwooc0GYNPzipNg,80.0,5.0,58.0
a4L-Fy0agN3RNM7O49bIHA,110.0,11.0,101.0
a5--WEPUdH7smreNuqj4aQ,22.0,0.0,0.0
a58ItFHWoVwVWDqSH_9bEw,87.0,4.0,28.0
a5IGxqk1bX-T_uRRWrL9WA,13.0,1.0,2.0
a5d_-h81d0OjN24Duxh-Rw,5.0,0.0,3.0
a6SqJZTFMpSOR6Qb0STyFA,103.0,12.0,73.0
a6asAPtLHfWG871UBizACw,29.0,6.0,37.0
a6fYAeP1VOBVUeY2SrHaDw,47.0,2.0,9.0
a6nZdebWiAZ97jync-vnGA,97.0,11.0,134.0
a7GomHLPBvkDzmH1D3e8vA,8.0,1.0,5.0
a7_loah6BE8V9nJY3tt36g,35.0,0.0,7.0
a7joMiJLlwC_K1VjvcF7ZA,8.0,2.0,4.0
a7q40rE3-0PORdFnFL-1Hg,7.0,0.0,2.0
a7v6Ep2C6wE2v-1quffDmw,54.0,5.0,24.0
a82r2o9ZVC4bIVjvCaT5Jw,21.0,1.0,2.0
a8HUj1osAWzyYFNzTHIm8g,15.0,0.0,7.0
a8OWfQTA1TqoMEu8Qk9owA,45.0,3.0,19.0
a8cpW0oQhnJxvBN2IT-znQ,94.0,9.0,52.0
a8hu06rFnwILU4Y6sgqW_A,83.0,10.0,19.0
a8j5mR_0voS8lSMnkVF5-w,3.0,1.0,1.0
a8sW8A49tyY0bzvN0b6bgw,28.0,2.0,8.0
a98_-_s6HGtbtBvBXaeudQ,38.0,2.0,12.0
a9KwOmnTDB0tG720lOUn6w,33.0,2.0,8.0
a9strREjmyUp961wdhhA5w,17.0,2.0,3.0
aAIKXfz-86Vki8ValH94JA,26.0,3.0,5.0
aBfqMhfrog3SWOcEmUabmQ,7.0,0.0,3.0
aBmuthrQ7yP8cnbgkxU5Ug,53.0,4.0,19.0
aCkAmpBmEJCeRBJ5_Q2D-Q,46.0,6.0,17.0
aD-YA02i2xAqLBDon1tzIQ,200.0,12.0,105.0
aDYj8TDy9NtG6q8GEBD8jA,7.0,0.0,1.0
aE8HsUH-NJC_c_yKbkDhJw,2.0,0.0,2.0
aEs7Qle2Ah49dwaf3QNU1w,52.0,5.0,31.0
aEtbXqbkf2BnwEVWQ2yjUw,127.0,9.0,77.0
aF5-dQk2Xyto_5j2oBwbLg,43.0,1.0,20.0
aFGRzoMkSdi010_ECpFOhw,2.0,0.0,2.0
aFJUDxHbALU-a7bfejpF2Q,35.0,7.0,30.0
aFqPf3gy0C7SvkB3iklE7g,13.0,1.0,9.0
aGA_iSHm9laGTrfPLJG1yw,30.0,0.0,6.0
aGAeYVf2sBygo2OJJBbuIg,169.0,14.0,60.0
aGH70cqGPnoPeGJbDE2uFw,23.0,1.0,2.0
aGZPBbF5JqwbCu4aYXbHYQ,3.0,0.0,3.0
aGm-oWfLLUWxQypES1mv9A,13.0,1.0,2.0
aGv1dZ52QWpM8W59f9gqhQ,57.0,5.0,62.0
aHGMuoyQH_33pVwr0rPsmg,10.0,1.0,5.0
aHl6kL013OHT2OiH6koVwg,156.0,18.0,187.0
aI3CUcnQbjn1jdcl6NfatQ,2.0,1.0,0.0
aIDCm_31--whoSJl4LhEZA,10.0,1.0,1.0
aITjpRZuB9X-oA95v7hsXw,7.0,0.0,9.0
aIZQF2UCLv6ru-zsPK4H2Q,240.0,25.0,134.0
aIvvMGWW-Yy3zPZlnXL6Uw,31.0,5.0,13.0
aJGwNNWwM19OuvAvK4AKZQ,8.0,0.0,0.0
aJR1iUWwNVBM692gq7adBA,69.0,5.0,51.0
aKFA85Miwb96A0IAS3mRgQ,209.0,23.0,172.0
aKpFO1C0-1MlirhCffUt-w,6.0,1.0,1.0
aKsM_Dt1Rpg9zRGdHzTnIw,26.0,5.0,11.0
aKvVbg35NUzudmS5ntQriA,34.0,6.0,7.0
aL6HK8EBNMPUWm3zi8xtew,8.0,1.0,1.0
aLIJSHJfLQuFu3CamjOS2Q,96.0,11.0,111.0
aLJrD7AwySfSvYx9fNvJRg,5.0,0.0,0.0
aLaIaJM9LsETSRPV1pllhg,33.0,2.0,7.0
aM4pb4teV2Tr0Z-ZRt4icg,51.0,5.0,66.0
aMF8cG445ONPRKBsBYqofg,354.0,30.0,183.0
aNCLPEsrgB_gGwULOpYpqw,13.0,2.0,7.0
aNYunG3j5zNJ4F0dQcZMyQ,139.0,10.0,59.0
aNclt-yBXEOUg2WK0DweKw,4.0,0.0,2.0
aNoJLiE3RGalv0WZU3jpZA,40.0,5.0,39.0
aNs7wSLFBu5JtCU4OH5RXw,189.0,16.0,119.0
aO7Y_016hwt82og4Q4Alsg,3.0,0.0,1.0
aP2Ma-Wx2lydppntCGhNSg,168.0,20.0,82.0
aP2ZadiZMZvIXyikcNfQPA,127.0,9.0,77.0
aPBTwoHvuVKHP2zkiKvwQQ,61.0,7.0,28.0
aPSRMtV2V7MPXi6DU_UlRA,42.0,3.0,46.0
aPXqM0otWirctn5d4HkTNQ,2.0,0.0,1.0
aQojV_Rap30A1SB7x31XCQ,41.0,8.0,20.0
aRFQvXxX6_DLVEbPk5WfZQ,53.0,2.0,11.0
aRRV_ZbRiD65SIi7vAY-iA,2.0,0.0,1.0
aRfbdokghfAtpvos_GBk2Q,20.0,0.0,1.0
aRis16GBg7iOeNGpLcVcjw,32.0,1.0,7.0
aTVssbSnSHOUitXjfyCWZg,102.0,9.0,13.0
aTZ2HR6jvbXhJoavNFKxZg,29.0,2.0,6.0
aUDVRC_ttauSflpYSIt2TQ,53.0,8.0,50.0
aVKBmuvdDmEOgOfqaSF_xA,27.0,2.0,18.0
aVKOO7rBVo2lCj-KElxp5Q,19.0,0.0,1.0
aVTcYZ1h7QoF_lDdH_RLqg,135.0,13.0,107.0
aVkVDJ01OgvNwhlCUz_bng,206.0,14.0,128.0
aVvMVhCSNT3d4W37Ue1aUw,23.0,2.0,27.0
aWNKyksa-V3R6jsMU0A1nA,5.0,0.0,5.0
aX2yKumIlyMLbDvA4dVbHA,2.0,1.0,0.0
aXAp5q8b__mZu7w_ewjLFw,13.0,6.0,6.0
aXLcRseq_EfurNZ3MEmpxg,6.0,1.0,8.0
aXRrMXXoAN7lawHICgmsxw,158.0,14.0,260.0
aXgF2q1ciYIwUS2ULNNCgQ,47.0,3.0,32.0
aXiXvy5cBMeb6m2j7WFuzg,137.0,16.0,129.0
aXsmmtepl0JZNcl3pkXqww,69.0,2.0,32.0
aY-lZvoTHAFl9k6dcfcAxQ,88.0,8.0,60.0
aYdcqAQbQRSnSz-1Xp65LA,3.0,2.0,0.0
aYlZVqlqf8QRd9EW0iRC4w,29.0,0.0,7.0
aYyaKWJVJaJ5QSYyRj600A,3.0,0.0,0.0
aZOoc-87ESqy8apJO3J-Yw,114.0,8.0,48.0
aZVtg450O51eenM25tDkEQ,5.0,0.0,0.0
aZshH0IfszzZyXkoVLPVuw,27.0,1.0,14.0
a_E-rLe2zcyX-X4FKhWWRg,9.0,0.0,0.0
a_ai1uMhAqQSYaO_QNmnSw,62.0,6.0,27.0
a_nrM7aMl9vNnT5hYWXR1g,13.0,3.0,9.0
a_tpGkXwqqC_ZeIp59V7Sw,35.0,9.0,27.0
aaDEAJhjE3ZPxO2gXgCh9Q,51.0,3.0,13.0
aaganQgquH_n5CWe80haXQ,3.0,0.0,0.0
abHiuwC0FPSlZ9ALiVPtgg,54.0,2.0,8.0
ac81NKKaA0Wda9TjOQbjkA,3.0,0.0,0.0
acD0l-j5Kr-edoO-_tcbyg,111.0,5.0,32.0
acJewWwkFFWkIUF1SBEeqQ,4.0,0.0,1.0
acTLa-sXop9ZGdNtx0d2mg,2.0,1.0,8.0
acUEny04AjPiKC3zRbDYYw,14.0,0.0,3.0
acjYztYcV97D5DG3aQ4JUQ,5.0,1.0,2.0
ad0LjmuXhUGBxTSkve5LZA,114.0,13.0,62.0
adDU0RLPAGxPME2Y1A6xcg,63.0,3.0,36.0
adDzdkwjeawjPTb5VtfyXA,2.0,0.0,2.0
adTbcC7JgvzYg7AD_Ga-rg,45.0,2.0,24.0
aeYMUiOTCwHA6xDsZgUmcg,8.0,1.0,10.0
aep752sZJLQyacJvBm7Tmw,2.0,0.0,1.0
af4CYXhh5Bz6eDxit7gAcA,11.0,1.0,4.0
afTRHJ-fvtfADzq94Qk0Sw,126.0,17.0,88.0
afTfGQIjeq3sRk_5zyQxuQ,11.0,1.0,1.0
ahGtKEHYxY3igWrTHh7FVQ,42.0,5.0,66.0
ahfAFuFHO9tfFkoBIkVdmg,44.0,4.0,67.0
aiPRMFEM-DCMb-0J4D14mg,41.0,3.0,20.0
aiX_WP7NKPTdF9CfI-M-wg,752.0,85.0,655.0
ajq9h018m0jhIHgSY_bncA,19.0,1.0,6.0
ajxERYetbZnOJ1eOqik67w,49.0,7.0,21.0
ak7P6vD79QpdiFyfUDO14A,14.0,1.0,1.0
akhMwlK3WO74eYFlw6f4oA,10.0,0.0,2.0
akySq01rZ2PRBBrafMfLuw,2.0,0.0,4.0
al2KqniSxxbp_df7jnjdJw,6.0,1.0,2.0
alWRFbDdU3_F1c2C4nG2dw,35.0,5.0,20.0
albRV_73_s8yoiT4p4lGUg,3.0,0.0,0.0
ald-hREpkEdh_0b5TCFRmg,22.0,2.0,0.0
amuNjN2yc_0HRgbMH5UlKw,9.0,0.0,3.0
anNJCzaHEGruOM9txX1SFQ,6.0,0.0,2.0
anhk98859Rmo3mL6X41jbg,50.0,2.0,10.0
ano2kjGRGh4rSWMrM5gqDQ,4.0,0.0,0.0
aoJQfrlu2btOR8GNpm8N8A,18.0,0.0,15.0
aoV5shr3fjvhVHrraBowBQ,4.0,0.0,2.0
aom8XyA2yJeqDOJQPJCWIA,3.0,0.0,1.0
aow8T0EAFdYDXmVAUO5aFg,118.0,25.0,113.0
apdb7MGnmnx6nGWBJ0ch_g,269.0,38.0,280.0
apgC-PWGyFmPuCv-ct2h3w,10.0,1.0,7.0
aqMfCbFNeWn1a4Evds83fg,174.0,16.0,93.0
aqONNC5onqX6EqHHUO1CJA,360.0,43.0,201.0
aqbY6f-ZqJ7wnUSll3BxLA,28.0,1.0,16.0
aqmITEqECSM9eqDIfU1CfA,5.0,0.0,1.0
aqrTv6QiU0J9Sxm_T--c5g,106.0,6.0,87.0
ar-m5JrmtAdSFuV0anz3Jw,75.0,3.0,31.0
arFyWH26WkKjGEnh3FNXww,52.0,1.0,9.0
atAjzQ7CUw_wM-GNh8piSA,187.0,4.0,68.0
atFz8sqG_9ZxRa475tYhIA,3.0,0.0,0.0
atLCqV8RGezSxgLzcM9HaQ,17.0,4.0,15.0
atNpoWy_XrhT9EUIEP6azg,51.0,2.0,31.0
atSfDP-SLY4GrvBlBPB31Q,27.0,4.0,21.0
auB5N35tEmkczfiv915FbQ,11.0,0.0,1.0
auDjameQ8PKA2cIwyI5uQA,20.0,2.0,1.0
auG1SlB0tFoKAtP-tVcKUw,20.0,1.0,12.0
auufMM0imMP0w7soM52PHQ,34.0,2.0,1.0
av4PscnPle7gP0Zeiyp1-Q,69.0,4.0,15.0
avKtXuzalCP_cVfrk-fLeQ,75.0,6.0,35.0
aw0H9O1yysoHB0JanT0Ubw,157.0,19.0,110.0
aw7i9IpuQHTa3VdNRMJFpQ,9.0,0.0,0.0
awPIH7K4WA5BKJfiQlZcow,90.0,6.0,28.0
axZSFXdaJ0KE5auPwBllRQ,144.0,11.0,30.0
axi57Y3h5c8BxM1Xyj0KBw,280.0,32.0,112.0
axlEGhs-ZaTxLx-HsyJSeA,26.0,0.0,7.0
ayAe3Ap3lN2tPwkfKDLeuA,12.0,0.0,16.0
ayIEhEslqxsADGM_tgZFIg,5.0,0.0,1.0
